0203 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/awesome-bootstrap-checkbox.css HTTP/1.1 200 1264 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0204 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/yamm.css HTTP/1.1 200 459 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0205 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/checkbox-build.css HTTP/1.1 200 1072 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0206 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/font-awesome.css HTTP/1.1 200 5625 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0207 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/datatables/dataTables.bootstrap.css HTTP/1.1 200 1929 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0208 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/datatables/dataTables.min.css HTTP/1.1 200 2480 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0209 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/underscore.js HTTP/1.1 200 5995 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0210 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/select2/select2-bootstrap.css HTTP/1.1 200 547 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0211 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/css/select2/select2.css HTTP/1.1 200 3953 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0212 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/underscore.string.min.js HTTP/1.1 200 3590 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0213 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/jwplayer.js HTTP/1.1 200 22875 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0214 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/bootstrap.min.js HTTP/1.1 200 9180 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0215 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/base.js HTTP/1.1 200 742 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0216 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/jquery.cookie.js HTTP/1.1 200 1460 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0217 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/noty.min.js HTTP/1.1 200 8629 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0218 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/hermes/paginator.js HTTP/1.1 200 407 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0219 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/navbar.js HTTP/1.1 200 295 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0220 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/atlas.js HTTP/1.1 200 264 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0221 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/moment.min.js HTTP/1.1 200 12558 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0222 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/readable-range.js HTTP/1.1 200 810 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0223 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/hermes/all-videos.js HTTP/1.1 200 308 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0224 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/datatables/dataTables.bootstrap.js HTTP/1.1 200 1807 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0225 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/datatables/dataTables.min.js HTTP/1.1 200 30702 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0226 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/select2/select2.min.js HTTP/1.1 200 21628 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0227 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/reflections.js HTTP/1.1 200 3788 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0228 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/hourglass.js HTTP/1.1 200 1150 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0229 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/json.js HTTP/1.1 200 213 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0230 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/rickshaw/rickshaw.min.js HTTP/1.1 200 18053 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0231 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/jquery.easypiechart.min.js HTTP/1.1 200 1715 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0232 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/typeahead.min.js HTTP/1.1 200 1977 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0233 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/hermes/search-video.js HTTP/1.1 200 263 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0234 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/graph.js HTTP/1.1 200 2091 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0235 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/d3/d3.v2.js HTTP/1.1 200 65208 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0236 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/hermes/search-video-by-org.js HTTP/1.1 200 488 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0237 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/reflections/search-reflections-by-uid.js HTTP/1.1 200 264 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0238 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/reflections/search-reflection.js HTTP/1.1 200 262 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0239 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/reflections/search-reflections-by-org-name.js HTTP/1.1 200 273 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0240 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/morris.min.js HTTP/1.1 200 11891 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0241 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/img/favicon.ico HTTP/1.1 200 1150 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0242 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/raphael.min.js HTTP/1.1 200 36788 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0243 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /purs/app.js HTTP/1.1 200 41570 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0244 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/fonts/glyphicons-halflings-regular.woff HTTP/1.1 200 16448 https://enterprise/static/css/bootstrap.min.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0245 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/hermes/paginator.js HTTP/1.1 304 0 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0246 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/datatables/dataTables.min.js HTTP/1.1 304 0 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0247 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/js/datatables/dataTables.bootstrap.js HTTP/1.1 304 0 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0248 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /purs/app.js HTTP/1.1 200 41570 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0249 ACC 2016-01-12 15:12:06 UTC -       192.168.100.200 [GET /static/img/datatables/sort_both.png HTTP/1.1 200 1136 https://enterprise/static/css/datatables/dataTables.bootstrap.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0250 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /chronos/atlas/versions HTTP/1.1 200 12332 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0251 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/clock.png HTTP/1.1 200 1086 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0252 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/region/RGN_au.png HTTP/1.1 200 1466 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0253 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/memory.png HTTP/1.1 200 951 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0254 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/harddisk.png HTTP/1.1 200 1263 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0255 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/cpu.png HTTP/1.1 200 1076 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0256 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/database.png HTTP/1.1 200 1390 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0257 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/notepad.png HTTP/1.1 200 1499 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0258 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/locked.png HTTP/1.1 200 1313 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0259 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/region/RGN_eu.png HTTP/1.1 200 1245 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0260 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/region/RGN_us.png HTTP/1.1 200 1508 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0261 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/region/globe.png HTTP/1.1 200 1639 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0262 ACC 2016-01-12 15:12:07 UTC -       192.168.100.200 [GET /static/img/region/RGN_uk.png HTTP/1.1 200 1484 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0263 ACC 2016-01-12 15:12:09 UTC -       192.168.100.200 [POST /chronos/reflections/datatables HTTP/1.1 200 22882 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0264 ACC 2016-01-12 15:12:09 UTC -       192.168.100.200 [GET /static/img/datatables/sort_asc.png HTTP/1.1 200 1118 https://enterprise/static/css/datatables/dataTables.bootstrap.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0265 ACC 2016-01-12 15:12:09 UTC -       192.168.100.200 [GET /static/fonts/fontawesome-webfont.woff?v=4.1.0 HTTP/1.1 200 65452 https://enterprise/static/css/font-awesome.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0266 ACC 2016-01-12 15:12:09 UTC -       192.168.100.200 [GET /static/css/select2/select2.png HTTP/1.1 200 613 https://enterprise/static/css/select2/select2.css Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0267 ACC 2016-01-12 15:12:21 UTC -       192.168.100.200 [GET /dashboard HTTP/1.1 301 184 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0268 ACC 2016-01-12 15:12:21 UTC -       192.168.100.200 [GET /dashboard HTTP/1.1 200 4908 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0269 ACC 2016-01-12 15:12:22 UTC -       192.168.100.200 [GET /purs/app.js HTTP/1.1 200 41570 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0270 ACC 2016-01-12 15:12:22 UTC -       192.168.100.200 [GET /purs/app.js HTTP/1.1 200 41570 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0271 ACC 2016-01-12 15:12:22 UTC -       192.168.100.200 [GET /chronos/atlas/versions HTTP/1.1 200 12332 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0272 ACC 2016-01-12 15:12:24 UTC -       192.168.100.200 [POST /chronos/reflections/datatables HTTP/1.1 200 23395 https://enterprise/dashboard Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0273 ACC 2016-01-12 15:13:11 UTC -       192.168.100.200 [GET / HTTP/1.1 200 3700 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0274 ACC 2016-01-12 15:13:11 UTC -       192.168.100.200 [GET /nginx-logo.png HTTP/1.1 200 368 http://enterprise:81/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0275 ACC 2016-01-12 15:13:11 UTC -       192.168.100.200 [GET /poweredby.png HTTP/1.1 200 2811 http://enterprise:81/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0276 ACC 2016-01-12 15:13:11 UTC -       192.168.100.200 [GET /favicon.ico HTTP/1.1 404 3650 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0277 ACC 2016-01-12 15:13:11 UTC -       192.168.100.200 [GET /favicon.ico HTTP/1.1 404 3650 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0278 ACC 2016-01-12 15:14:23 UTC -       192.168.100.200 [GET / HTTP/1.1 301 184 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0279 ACC 2016-01-12 15:14:23 UTC -       192.168.100.200 [GET / HTTP/1.1 200 1782 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0280 ACC 2016-01-12 15:14:23 UTC -       192.168.100.200 [GET /static/js/login.js HTTP/1.1 200 196 https://enterprise/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0281 ACC 2016-01-12 15:14:23 UTC -       192.168.100.200 [GET /favicon.ico HTTP/1.1 404 143 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0282 ACC 2016-01-12 15:14:23 UTC -       192.168.100.200 [GET /favicon.ico HTTP/1.1 404 143 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0283 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET / HTTP/1.1 301 184 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0284 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET / HTTP/1.1 200 1782 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0285 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/css/bootstrap.min.css HTTP/1.1 200 21592 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0286 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/css/bootstrap-theme.min.css HTTP/1.1 200 2004 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0287 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/js/bootstrap.min.js HTTP/1.1 200 9180 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0288 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/css/yamm.css HTTP/1.1 200 459 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0289 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/css/screen.css HTTP/1.1 200 668 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0290 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/js/jquery.cookie.js HTTP/1.1 200 1460 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0291 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/js/underscore.js HTTP/1.1 200 5995 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0292 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/js/base.js HTTP/1.1 200 742 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0293 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/js/login.js HTTP/1.1 200 196 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0294 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/js/navbar.js HTTP/1.1 200 295 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0295 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /static/js/underscore.string.min.js HTTP/1.1 200 3590 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0296 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /favicon.ico HTTP/1.1 404 143 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0297 ACC 2016-01-12 15:17:24 UTC -       192.168.100.200 [GET /favicon.ico HTTP/1.1 404 143 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0298 ACC 2016-01-12 15:18:14 UTC -       192.168.100.200 [GET / HTTP/1.1 200 1782 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:43.0) Gecko/20100101 Firefox/43.0 -]
0299 ACC 2016-01-12 15:18:32 UTC -       192.168.100.200 [GET / HTTP/1.1 301 184 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 -]
0300 ACC 2016-01-12 15:18:32 UTC -       192.168.100.200 [GET / HTTP/1.1 200 1782 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 -]
0301 ACC 2016-01-12 15:18:32 UTC -       192.168.100.200 [GET /favicon.ico HTTP/1.1 404 143 https://chronos.irisconnect.com/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 -]
0302 ACC 2016-01-12 15:19:42 UTC -       192.168.100.200 [GET / HTTP/1.1 502 574 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 -]
0303 ACC 2016-01-12 15:19:53 UTC -       192.168.100.200 [GET / HTTP/1.1 200 1782 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 -]
0304 ACC 2016-01-12 15:20:15 UTC -       192.168.100.200 [GET / HTTP/1.1 200 1782 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 -]
0305 ACC 2016-01-12 15:23:50 UTC -       192.168.100.200 [GET / HTTP/1.1 200 1782 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 -]
0306 ACC 2016-01-12 15:32:29 UTC -       192.168.100.200 [GET / HTTP/1.1 200 1782 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 -]
0307 ACC 2016-01-12 15:33:05 UTC -       192.168.100.200 [GET / HTTP/1.1 502 574 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 -]
0308 ACC 2016-01-12 15:33:25 UTC -       192.168.100.200 [GET / HTTP/1.1 200 1782 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36 -]
